valence,year,acousticness,artists_x,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,matched_artist,artists_y,genres
0.494,1998,0.851,['pepe aguilar'],0.435,195907,0.385,0,2lPr6J8PXX8ov6W7vF95nI,4.11e-06,11,0.27,-8.006,0,Llamarada,49,1998-11-16,0.0293,142.671,mariachi méxico de pepe villa,mariachi méxico de pepe villa,['mariachi']
0.6659999999999999,2000,0.161,['luis miguel'],0.389,179040,0.71,0,1jxO9AwMqYynDsuMWKrPvi,0.0,5,0.918,-6.265,1,La bikina - En vivo,67,2000-01-11,0.0351,160.39700000000005,miguel,miguel,"['dance pop', 'pop', 'r&b', 'urban contemporary']"
0.804,1985,0.435,['dire straits'],0.461,252467,0.936,0,423o3ZHIaBtGXyhF1uH41a,9.13e-05,4,0.124,-6.8660000000000005,1,Walk of Life,62,1985-05-13,0.109,172.40400000000002,dire straits,dire straits,"['album rock', 'blues rock', 'classic rock', 'mellow gold', 'rock', 'soft rock']"
0.043,1946,0.936,"['felix mendelssohn', 'jascha heifetz', 'charles münch', 'boston symphony orchestra']",0.194,421320,0.0714,0,13OCKaV16Lv0YAYjN4LsZR,0.336,0,0.0952,-25.033,1,"Violin Concerto in E Minor, Op. 64: II. Andante",0,1946,0.0416,102.152,boston symphony orchestra,boston symphony orchestra,"['american orchestra', 'classical', 'classical performance', 'orchestra']"
0.77,1937,0.983,"['francisco canaro', 'roberto maida']",0.6409999999999999,160400,0.228,0,5CmHlI5uXo32iqXJUPbrHe,0.7559999999999999,6,0.234,-11.477,1,Condena - Remasterizado,0,1937-01-18,0.092,127.23,roberto servile,roberto servile,[]
0.777,1993,0.595,['vicente fernández'],0.591,155733,0.416,0,2qHGKj39qV5SLISiPUUucL,1.94e-06,0,0.0836,-8.047,1,Renuncia,35,1993-12-13,0.0271,98.598,vicente fernández,vicente fernández,"['mariachi', 'ranchera']"
0.0979,1962,0.979,"['sergei rachmaninoff', 'arthur rubinstein', 'fritz reiner']",0.28,616640,0.158,0,1rvfiQyXZ477hqPLKpcxRZ,0.8540000000000001,0,0.046,-17.174,0,"Piano Concerto No. 2 in C Minor, Op. 18: I. Moderato",19,1962,0.0325,104.355,arthur rubinstein,arthur rubinstein,"['classical', 'classical performance', 'classical piano', 'polish classical piano']"
0.394,1940,0.805,"['duke ellington', 'duke ellington orchestra']",0.291,258827,0.148,0,2kQQkfeCbfPxHTPt0a1bkH,0.73,5,0.565,-25.137,1,Mood Indigo,8,1940-01-01,0.0613,69.464,orchestra,orchestra,"['album rock', 'art rock', 'beatlesque', 'bow pop', 'classic rock', 'folk rock', 'glam rock', 'mellow gold', 'rock', 'soft rock', 'symphonic rock']"
0.735,2012,0.705,['breakbot'],0.831,215787,0.794,0,7oGwQOTkMB9Sk3DIKJLd5F,3.4e-05,2,0.0978,-3.701,0,Baby I'm Yours - feat. Irfrane,58,2012-12-11,0.0752,118.075,ott,ott,[]
0.76,2008,0.00118,['joe inoue'],0.369,208013,0.868,0,2RjaiG42AEVt5C6YsL3ElB,0.0415,11,0.0901,-4.81,1,Closer,44,2008,0.0566,166.021,joe strummer & the latino rockabilly war,joe strummer & the latino rockabilly war,['punk']
0.696,1996,0.649,['banda cuisillos'],0.657,174266,0.5870000000000001,0,2AAsziSTEQoTMIyXAunJbY,6.890000000000001e-05,5,0.477,-5.752999999999999,0,Cómo Sufro,47,1996-03-26,0.0303,103.514,bôa,bôa,"['ambient', 'electronica', 'intelligent dance music', 'microhouse', 'scottish electronic', 'trip hop']"
0.141,1977,0.63,['electric light orchestra'],0.306,332213,0.329,0,3T9Yut47mtH2r00TVyT0bi,0.000474,5,0.138,-11.763,0,Big Wheels,42,1977,0.0272,61.87,orchestra,orchestra,"['album rock', 'art rock', 'beatlesque', 'bow pop', 'classic rock', 'folk rock', 'glam rock', 'mellow gold', 'rock', 'soft rock', 'symphonic rock']"
0.243,2012,0.188,['avalanche city'],0.519,192827,0.494,0,3e5Ee5GrNzSnCt2laIDm3S,0.0,6,0.159,-5.399,1,Love Love Love - AU Master,44,2012-03-20,0.0263,99.909,avalanche city,avalanche city,['nz folk']
0.184,2020,0.117,['bad bunny'],0.71,159282,0.81,1,7sOfmPd18RWp3FoCzpa7Kw,0.000132,2,0.154,-5.5070000000000014,1,Soliá,74,2020-02-28,0.0854,92.041,bad bunny,bad bunny,"['latin', 'reggaeton', 'trap latino']"
0.244,1925,0.994,"['paul hoppe', 'heinrich schlusnus', 'johann heidenreich']",0.531,206982,0.114,0,4vLxGR12CwlqX3pVoeBYzY,0.0,7,0.342,-14.264,1,"Ein rheinisches Mädchen beim rheinischen Wein, Op. 39 No. 1",0,1925-01-01,0.163,81.297,heinrich schlusnus,heinrich schlusnus,[]
0.73,1979,0.7959999999999999,['the clash'],0.674,188800,0.7090000000000001,0,1Yd1d9SiCQPyCThwwdhVyh,0.0532,1,0.273,-15.942,0,Rudie Can't Fail,29,1979,0.0779,95.924,the the,the the,"['canadian contemporary r&b', 'canadian pop', 'pop']"
0.508,1950,0.982,['dean martin'],0.479,159773,0.064,0,550XGjkMNWDBKazfs6WtII,0.0128,7,0.165,-15.847,0,I Still Get A Thrill,13,1950,0.0374,106.999,freddy martin & his orchestra,freddy martin & his orchestra,['big band']
0.873,1964,0.561,['phil ochs'],0.685,131040,0.22,0,4rsBr66s3ighYBSx05yh7Q,0.0,2,0.1669999999999999,-14.722,1,Ballad of William Worthy,20,1964,0.0639,124.144,phil ochs,phil ochs,"['american folk revival', 'folk', 'folk rock', 'traditional folk']"
0.127,1942,0.965,"['aram khachaturian', 'oscar levant']",0.375,537253,0.434,0,1kpwl1JTCNazQFlbJjuLDf,0.868,1,0.0586,-13.436,1,"Piano Concerto in D-Flat Major, Op. 38 (Remastered): III. Allegro brillante",0,1942,0.0393,130.062,oscar ivan treviño,oscar ivan treviño,[]
0.639,2009,0.0206,['eric church'],0.77,191333,0.6409999999999999,0,2uZhNjlUQ9mnt0rS7hcAgF,0.00023,10,0.106,-6.077000000000001,0,Smoke A Little Smoke,64,2009-01-01,0.035,96.98,"shiloh primitive baptist church (bogue chito, miss.)","shiloh primitive baptist church (bogue chito, miss.)",[]
0.906,1979,0.326,['bob dylan'],0.823,328493,0.516,0,4CiCn1uQ4g2nDcunbk2mw7,1.59e-06,7,0.0767,-11.538,1,When You Gonna Wake Up,30,1979-08-20,0.181,137.689,bob dylan,bob dylan,"['classic rock', 'country rock', 'folk', 'folk rock', 'rock', 'roots rock', 'singer-songwriter']"
0.4,2011,0.0144,['swedish house mafia'],0.507,213338,0.665,0,65hRZOQkVjmBdusz1N7aOv,0.0,0,0.0759,-7.598,1,Save The World,66,2011-05-13,0.0474,126.879,swedish house mafia,swedish house mafia,"['big room', 'dance pop', 'edm', 'electro house', 'pop dance', 'progressive electro house']"
0.306,2020,0.0232,"['k/da', 'madison beer', 'kim petras', 'league of legends']",0.653,199125,0.634,0,3QSjVPObHxuAJc3E5nrjRn,0.0,5,0.0908,-5.875,0,VILLAIN,80,2020-11-06,0.0391,160.013,city of london sinfonia,city of london sinfonia,"['british orchestra', 'chamber orchestra', 'classical performance']"
0.628,1983,0.0449,['john cafferty & the beaver brown band'],0.352,270002,0.32,0,4IxuyZ6RsCmeeXa8nDkOO6,4.51e-06,5,0.0891,-15.694,1,Boardwalk Angel,31,1983-03-31,0.0284,198.882,the jud conlon chorus,the jud conlon chorus,"['disney', 'movie tunes']"
0.627,1970,0.414,['elton john'],0.454,224707,0.5660000000000001,0,5ikzxNue9a4uAQmSmTXZSi,0.0,5,0.238,-7.6320000000000014,1,Take Me To The Pilot,37,1970-04-10,0.0921,83.37200000000001,elton john,elton john,"['glam rock', 'mellow gold', 'piano rock', 'soft rock']"
0.374,2018,0.802,['finneas'],0.737,190348,0.408,1,7kQkmyoHCEqwe7QwDbkSXM,0.0,5,0.171,-7.941,1,Let's Fall in Love for the Night,79,2018-10-19,0.104,127.921,nea,nea,"['scandipop', 'swedish pop', 'tropical house']"
0.276,1961,0.8740000000000001,"['cannonball adderley', 'bill evans']",0.465,296587,0.123,0,4x0kuhUNGqQN8uklA0jVbS,0.0114,1,0.118,-17.778,1,Know What I Mean?,22,1961,0.0436,83.32799999999997,bill evans,bill evans,"['bebop', 'contemporary post-bop', 'cool jazz', 'jazz', 'jazz fusion', 'jazz piano', 'stride', 'vocal jazz']"
0.22,1988,0.000254,['metallica'],0.371,343780,0.856,0,3Sb6LD52wTQaFKmc3UHmZG,0.136,0,0.606,-10.183,1,Breadfan (Remastered),44,1988-09-07,0.0699,122.657,all,all,"['modern rock', 'pop punk', 'post-teen pop']"
0.752,1936,0.836,['dhirendranath das'],0.601,204011,0.261,0,0t7p0CkNf9bxk2RPH9ADUV,0.0,6,0.273,-12.907,1,Shyamla Boron Bangla Mayer,0,1936-12-31,0.0826,118.999,dhirendranath das,dhirendranath das,[]
0.614,1929,0.993,['memphis minnie'],0.6779999999999999,170827,0.237,0,17rietOgibqX91FsxdWF0P,0.00281,4,0.125,-8.365,1,Lonesome Shack,1,1929,0.0593,137.857,joe turner & his memphis men,joe turner & his memphis men,[]
0.357,1969,0.5770000000000001,['townes van zandt'],0.493,184240,0.158,0,1vaF3Fu2ioobWRtuqpVnHF,3.87e-05,3,0.0801,-15.938,1,Like a Summer Thursday,29,1969-04,0.038,72.605,van halen,van halen,"['album rock', 'classic rock', 'hard rock', 'rock']"
0.136,1985,0.944,['john barry'],0.318,197400,0.0827,0,3M7MK3BH5IyqDHALrgWdvn,0.77,7,0.079,-22.909,1,Let The Rest Of The World Go By - Out Of Africa/Soundtrack Version,25,1985-01-01,0.0344,68.704,bôa,bôa,"['ambient', 'electronica', 'intelligent dance music', 'microhouse', 'scottish electronic', 'trip hop']"
0.502,1997,0.1639999999999999,['wu-tang clan'],0.6779999999999999,312133,0.518,1,1vJc5ntrmTk0f9MhqCUx13,9.19e-05,11,0.149,-9.353,1,Bells of War,40,1997-06-03,0.343,94.83,wu-tang clan,wu-tang clan,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']"
0.662,1989,0.000744,['nine inch nails'],0.634,246360,0.949,0,2gNZCN86bRDGskyz7Eo2n0,0.711,11,0.843,-5.477,1,Sin,35,1989-10-20,0.0535,128.422,nine inch nails,nine inch nails,"['alternative metal', 'alternative rock', 'cyberpunk', 'electronic rock', 'industrial', 'industrial metal', 'industrial rock', 'nu metal', 'rock']"
0.162,1982,0.477,['shakatak'],0.522,279093,0.203,0,22FgNShfeTohwGJf6Q0vkK,4.19e-06,0,0.0971,-19.702,1,Lonely Afternoon,34,1982,0.0359,131.872,shakatak,shakatak,"['brit funk', 'post-disco', 'smooth jazz']"
0.774,1962,0.6890000000000001,['orlann divo'],0.611,138893,0.445,0,5sS2jmMocE25jn61b6gRy3,0.0,9,0.215,-12.094,0,Onde Anda o Meu Amor,14,1962,0.0316,104.406,orlann divo,orlann divo,['bossa nova jazz']
0.746,1983,0.172,['ritchie'],0.6,281293,0.7809999999999999,0,6qlb3j0zGqEe6uWJpQZGxP,7.2e-05,8,0.336,-6.444,0,Menina Veneno,60,1983-01-01,0.0305,124.512,ritchie,ritchie,"['adult standards', 'brill building pop', 'rock-and-roll', 'rockabilly']"
0.24,1940,0.99,['radharani'],0.442,207600,0.158,0,3XJ4lSibox5PBphe4dAIWQ,1.24e-06,11,0.102,-12.336,0,Madhupura Nagari Hasi Kahata,0,1940-12-01,0.0574,94.69,rani,rani,['uk pop']
0.24,1940,0.99,['radharani'],0.442,207600,0.158,0,3XJ4lSibox5PBphe4dAIWQ,1.24e-06,11,0.102,-12.336,0,Madhupura Nagari Hasi Kahata,0,1940-12-01,0.0574,94.69,rani,rani,['uk pop']
0.5,1969,0.145,['zager & evans'],0.451,199653,0.62,0,5UVsbUV0Kh033cqsZ5sLQi,0.0239,8,0.0677,-5.609,0,In the Year 2525 (Exordium & Terminus),51,1969-07-01,0.0361,123.487,zager & evans,zager & evans,"['bubblegum pop', 'folk rock']"
0.477,2006,0.0756,['justin timberlake'],0.606,252973,0.591,0,1MBM7CyZbwJpVbbZJnHHRg,0.0,0,0.328,-7.228,0,Summer Love,64,2006-09-12,0.087,95.802,tiny tim,tiny tim,"['novelty', 'outsider']"
0.068,1981,0.972,"['franz joseph haydn', 'yo-yo ma', 'josé-luis garcia', 'english chamber orchestra']",0.0859,493800,0.0653,0,3cc1BpGtocKOEnROApTv8M,0.889,5,0.0876,-24.541,1,"Cello Concerto No. 1 in C Major, Hob. VIIb:1: II. Adagio",52,1981,0.0572,61.538,sergio luis rodríguez,sergio luis rodríguez,['vallenato moderno']
0.7090000000000001,2014,0.012,['broken bells'],0.622,294520,0.6759999999999999,0,3DXJaOI3mI10QkPhRu3r2p,1.82e-05,0,0.0804,-6.385,1,The Remains of Rock & Roll,52,2014-01-13,0.0252,111.984,"large kalliope with bells, polyphon with bells, regina","large kalliope with bells, polyphon with bells, regina",[]
0.0744,1984,0.384,['joe hisaishi'],0.173,278827,0.246,0,0QW4RCyj2Tc2N0hD1FjkcS,0.7759999999999999,5,0.0825,-11.855,1,Nausicaä of the Valley of Wind - Opening theme,39,1984,0.0378,61.832,joe hisaishi,joe hisaishi,"['anime', 'anime score', 'japanese classical', 'japanese soundtrack', 'soundtrack']"
0.7390000000000001,1928,0.992,['ignacio corsini'],0.71,163493,0.201,0,5n7ooMXya6cEyLOxoVXqyL,0.00108,8,0.121,-17.844,1,Alma en Pena - Remasterizado,0,1928-05-14,0.116,124.133,ignacio corsini,ignacio corsini,"['tango', 'vintage tango']"
0.595,1967,0.0621,['captain beefheart & his magic band'],0.534,186400,0.813,0,0LcfPNErwpUQHoUI2TRS56,0.305,7,0.168,-7.709,1,Electricity,35,1967,0.0483,117.7,captain beefheart & his magic band,captain beefheart & his magic band,"['art rock', 'country rock', 'dance rock', 'experimental', 'experimental rock', 'folk rock', 'outsider', 'post-punk', 'protopunk', 'psychedelic rock', 'roots rock', 'zolo']"
0.862,1959,0.397,['neil sedaka'],0.703,159693,0.649,0,7Gpx2fNJiilvrf9Ss8qbit,0.0,8,0.209,-7.727,0,Calendar Girl,53,1959-06-12,0.0312,122.719,dak,dak,[]
0.114,1966,0.957,['tony bennett'],0.191,276867,0.154,0,6k3PVeDsILF9UIRokDwh7D,0.0198,9,0.302,-13.184,1,The Very Thought Of You - Remastered,36,1966-08-29,0.0336,83.307,tony igy,tony igy,['russian dance']
0.123,1970,0.409,['chicago'],0.27,309800,0.634,0,4LN8tUUSY9zTlROie7Hnm5,0.00288,10,0.0913,-9.634,1,Fancy Colours - 2002 Remaster,25,1970-01-26,0.0508,169.391,chicago,chicago,"['adult standards', 'album rock', 'classic rock', 'folk rock', 'mellow gold', 'soft rock', 'yacht rock']"
0.565,1935,0.7859999999999999,"['sinclair lewis', 'frank arnold']",0.6459999999999999,275397,0.19,0,1Ibl4v4QBdMwduVRuOgoMe,1.7100000000000002e-05,2,0.162,-21.044,1,"Das ist bei uns nicht möglich, Kapitel 210",0,1935,0.962,84.506,harmonica frank,harmonica frank,[]
0.703,1979,0.268,['linda clifford'],0.747,282863,0.501,0,6tA1UlYbMnpUkWyjcBAq8g,0.0,5,0.122,-9.18,1,Never Gonna Stop - Remastered,22,1979-08-24,0.244,90.582,rbd,rbd,['latin pop']
0.904,1974,0.337,['jim stafford'],0.657,186667,0.722,0,1VREN3iKxfXrN6koXcXWPM,0.000694,4,0.1639999999999999,-9.014,1,Spiders & Snakes,41,1974-01-01,0.0548,163.735,jim stafford,jim stafford,['bubblegum pop']
0.593,2015,0.254,['bryson tiller'],0.657,218253,0.4970000000000001,1,2gq9iG0maBxkuZI7yfGJuv,0.0,1,0.3670000000000001,-7.689,1,Overtime,58,2015-10-02,0.112,106.049,bryson tiller,bryson tiller,"['kentucky hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'trap']"
0.755,1974,0.31,['the doobie brothers'],0.514,267800,0.551,0,6K1Wr66UPDkfsS4lrNdY9e,2.53e-05,9,0.144,-9.617,1,"Another Park, Another Sunday",46,1974,0.0272,113.427,oobie,oobie,[]
0.574,1931,0.797,['эрих мария ремарк'],0.691,131500,0.173,1,2g8CSmuJrIpprFRP3rySZW,0.0,6,0.265,-17.875,0,Часть 40.2 - Обратный путь,0,1931,0.959,141.89700000000005,эрих мария ремарк,эрих мария ремарк,[]
0.349,1931,0.68,['эрих мария ремарк'],0.672,132929,0.193,1,4qTiUDGCK6UjxTfwoQjHrq,0.0,4,0.166,-19.026,0,Часть 14.5 & Часть 15.1 - Обратный путь,0,1931,0.964,80.949,эрих мария ремарк,эрих мария ремарк,[]
0.888,1956,0.67,['odetta'],0.635,114467,0.225,0,30DiNVMuWhBwU24K16dk39,2.59e-06,9,0.126,-11.899,1,He's Got the Whole World in His Hands,31,1956,0.0514,119.978,odetta,odetta,"['american folk revival', 'blues', 'folk', 'spirituals', 'traditional blues', 'traditional folk']"
0.6679999999999999,1923,0.99,['ignacio corsini'],0.396,144680,0.246,0,7IP5SZ3br2KrmaU4zVvUGk,0.893,6,0.165,-21.15,1,Veni Pebeta - Remasterizado,0,1923-03-29,0.0565,63.823,ignacio corsini,ignacio corsini,"['tango', 'vintage tango']"
0.598,1959,0.667,['the cannonball adderley quintet'],0.509,432960,0.317,0,4JyPWE9OFzDMMqm62ski2L,0.000106,8,0.0983,-13.880999999999998,1,The Sleeper,13,1959-02-03,0.0391,134.343,the cannonball adderley quintet,the cannonball adderley quintet,"['bebop', 'big band', 'contemporary post-bop', 'cool jazz', 'free jazz', 'hard bop', 'jazz', 'jazz funk', 'jazz saxophone', 'soul jazz']"
0.897,1998,0.465,['raulin rodriguez'],0.7859999999999999,279147,0.547,0,301AKZWezGqpEyVfgap6z8,6.59e-05,7,0.0702,-5.488,0,Dame Tu Querer,40,1998-11-01,0.0447,130.36700000000002,"pete ""el conde"" rodriguez","pete ""el conde"" rodriguez","['boogaloo', 'latin jazz', 'salsa', 'salsa international', 'salsa puertorriquena']"
0.7959999999999999,1950,0.996,"['heitor dos prazeres', 'mario reis']",0.6559999999999999,181960,0.101,0,0vZfjBOZxvpWHSqwhZg3Gr,0.679,3,0.231,-12.765,1,Vai Mesmo,1,1950,0.334,68.789,mario reis,mario reis,['velha guarda']
0.892,1991,0.6759999999999999,['cornelio reyna'],0.555,157234,0.417,0,3ZrTmTUJOjhEFK95aypx6C,2.99e-06,0,0.135,-5.954,1,Una Nube,36,1991-12-19,0.0392,111.456,cornelio reyna,cornelio reyna,"['corrido', 'norteno', 'ranchera', 'regional mexican']"
0.794,1978,0.302,['thin lizzy'],0.422,234707,0.575,0,6NX1gZW7vzzoDy5wC1ljdm,0.0702,3,0.578,-14.776,0,Dancing in the Moonlight - Live,21,1978,0.0442,144.692,thin lizzy,thin lizzy,"['album rock', 'blues rock', 'classic rock', 'hard rock', 'irish rock', 'metal', 'rock']"
0.502,1940,0.459,['эрнест хемингуэй'],0.635,190608,0.111,1,1ZG3gny0P5ATbFzyaEeT6x,0.0,1,0.336,-18.491,0,Часть 191.2 & Часть 192.1 - По ком звонит колокол,0,1940,0.961,167.44099999999997,эрнест хемингуэй,эрнест хемингуэй,[]
0.741,1935,0.412,['эрнест хемингуэй'],0.6970000000000001,95100,0.196,1,1xqgz0Hp1DK2nEPujBay1F,0.0,11,0.216,-15.553,0,Часть 64.3 - Зеленые холмы Африки,0,1935,0.8809999999999999,97.988,эрнест хемингуэй,эрнест хемингуэй,[]
0.324,2002,0.0387,['phantom planet'],0.4,193933,0.805,0,497Fkp3gRiGrRMoqBTDudr,5.400000000000001e-05,4,0.109,-7.305,1,California - Tchad Blake Mix,64,2002,0.0407,158.459,commander cody and his lost planet airmen,commander cody and his lost planet airmen,['country rock']
0.8029999999999999,1939,0.978,"['francisco canaro', 'ernesto fama']",0.6659999999999999,151080,0.764,0,6LEhtBOYfUtrGIa3NtBhaP,0.353,6,0.109,-6.845,1,Noche de Estrellas - Remasterizado,1,1939-01-28,0.0763,99.433,ernesto decurtis,ernesto decurtis,[]
0.36,1970,0.484,['jefferson airplane'],0.578,153133,0.3720000000000001,0,1ycYIeUNcgyIHl9Fakq35q,0.000288,2,0.0904,-11.079,1,White Rabbit,20,1970-01-01,0.0267,103.987,airplay,airplay,"['deep soft rock', 'yacht rock']"
0.969,2007,0.0302,['maroon 5'],0.632,201307,0.949,0,1zqllQUMCgMaInr0CzFVll,0.0,4,0.0871,-2.6710000000000003,0,Wake Up Call,54,2007-01-01,0.0593,164.118,maroon 5,maroon 5,"['pop', 'pop rock']"
0.7170000000000001,1990,0.0205,['heroes del silencio'],0.5660000000000001,229267,0.919,0,40FYFRru7SwWt61q6OEUjK,6.45e-06,11,0.309,-2.697,0,Malas intenciones,49,1990-11-19,0.0309,111.208,len,len,"['latin', 'reggaeton', 'reggaeton flow', 'trap argentino', 'trap latino']"
0.888,1959,0.667,['bobby darin'],0.508,121160,0.8740000000000001,0,1ObPvYLwpxURIEKgdDUoxt,0.0,9,0.198,-0.764,0,That's All,25,1959,0.207,152.642,bobby darin,bobby darin,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'rock-and-roll', 'rockabilly', 'soul', 'swing', 'vocal jazz']"
0.977,2003,0.129,['los tucanes de tijuana'],0.821,140520,0.807,0,0crJsMs5FmnMHvQG1itkc0,0.0,0,0.0653,-4.52,1,El Águila Blanca,60,2003-05-20,0.0457,149.343,los del arroyo,los del arroyo,"['corrido', 'nuevo regional mexicano', 'regional mexican']"
0.638,1972,0.326,['little feat'],0.462,222440,0.488,0,5zoG2FpQVkNwCu7hyOIprc,0.00601,9,0.116,-12.082,1,Texas Rose Cafe,23,1972-01-01,0.0746,120.385,lit,lit,"['dance pop', 'girl group', 'pop', 'pop dance', 'post-teen pop', 'talent show', 'uk pop']"
0.0391,1961,0.994,"['camille saint-saëns', 'philippe entremont', 'gaby casadesus', 'yo-yo ma']",0.211,184707,0.0075599999999999,0,0DxTEuqiERU7W4Cfy6IeLa,0.89,7,0.0734,-33.123000000000005,1,"Carnival of the Animals, R. 125: The Swan",58,1961,0.0455,118.247,philippe entremont,philippe entremont,"['classical performance', 'french classical piano']"
0.718,1935,0.5579999999999999,['эрнест хемингуэй'],0.721,101300,0.116,1,6iV1wBcMPTwFyhrVexZh4T,0.0,7,0.357,-17.717,1,Часть 63.3 - Зеленые холмы Африки,0,1935,0.926,126.237,эрнест хемингуэй,эрнест хемингуэй,[]
0.525,1948,0.845,['los panchos'],0.7290000000000001,144667,0.555,0,1YIKJXryN32dF1y3gezQx3,1.56e-06,4,0.1669999999999999,-6.775,0,Me Castiga Dios,21,1948,0.0319,125.92,los cuates de sinaloa,los cuates de sinaloa,"['corrido', 'deep regional mexican', 'norteno', 'nuevo regional mexicano', 'regional mexican', 'sierreno']"
0.847,1993,0.206,['faith hill'],0.597,241280,0.7020000000000001,0,5I7a2zThNmOtlbwrRlcN88,1.58e-06,3,0.503,-8.38,1,Piece of My Heart,51,1993-01-01,0.0348,164.916,percy faith & his orchestra,percy faith & his orchestra,"['adult standards', 'easy listening', 'lounge']"
0.914,1984,0.0575,['the blue nile'],0.777,357827,0.8170000000000001,0,5agxCIWiABK6l4ltmCAHoH,1.27e-05,11,0.0782,-6.699,0,Tinseltown in the Rain,55,1984-04-30,0.0346,117.7,lu,lu,['contemporary country']
0.194,2011,0.0228,"['above & beyond', 'richard bedford']",0.682,326267,0.524,0,4rfhAoZjGwraqwX1w47uij,0.0138,6,0.11,-8.061,0,Sun & Moon - Original Mix,51,2011-07-04,0.0918,133.998,richard bedford,richard bedford,[]
0.438,1935,0.612,"['sinclair lewis', 'frank arnold']",0.626,268945,0.215,0,6jAuCQpPXzPhccgn3SnLuB,0.0,2,0.366,-18.825,1,"Das ist bei uns nicht möglich, Kapitel 119",0,1935,0.963,80.055,harmonica frank,harmonica frank,[]
0.171,1947,0.976,['haimanti sukla'],0.354,250947,0.204,0,1zJjP6akfcv8hvSDHe2bFB,0.00287,7,0.122,-13.958,0,Nidagher Khara Taape,0,1947-12-01,0.0323,133.623,iman.,iman.,"['electro house', 'pop dance']"
0.229,1975,0.98,"['bill evans', 'eddie gómez']",0.401,388867,0.198,0,5YPGg4N8mdqpGDD4BX4VA0,0.909,7,0.251,-21.981,0,Invitation,36,1975-01-01,0.0441,86.915,bill evans,bill evans,"['bebop', 'contemporary post-bop', 'cool jazz', 'jazz', 'jazz fusion', 'jazz piano', 'stride', 'vocal jazz']"
0.6729999999999999,2013,0.0994,"['tech n9ne', 'kendrick lamar', 'mayday', 'kendall morgan']",0.715,236373,0.468,1,7L3YDa0Fd8pmzpAyu6EKOS,0.0,2,0.125,-7.664,0,Fragile,59,2013-07-30,0.147,194.902,tech n9ne,tech n9ne,"['hip hop', 'kansas city hip hop', 'pop rap', 'rap']"
0.708,1947,0.971,['zohrabai ambalawali'],0.498,210936,0.384,0,5KH515l47AKM7mhmOQEAyS,0.0003,0,0.241,-6.1370000000000005,1,Main Nainon Ka Sawan Bulane Chali,0,1947-12-31,0.036,121.008,ali,ali,"['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']"
